28,94,0.028,-0.094,0,0,0,0,1,0.2
28,94,0.028,-0.094,0,0,0,0,1,0.2
28,94,0.028,-0.094,0,0,0,0,1,0.2
28,94,0.028,-0.094,0,0,0,0,1,0.2
28,94,0.028,-0.094,0,0,0,0,1,0.2
28,94,0.028,-0.094,0,0,0,0,1,0.2
26,89,0.026,-0.089,0,0,0,0,1,0.2
25,86,0.025,-0.086,0,0,0,0,1,0.2
22,77,0.022,-0.077,0,0,0,0,1,0.2
21,73,0.021,-0.073,0,0,0,0,1,0.2
20,69,0.02,-0.069,0,0,0,0,1,0.2
18,65,0.018,-0.065,0,0,0,0,1,0.2
15,56,0.015,-0.056,0,0,0,0,1,0.2
13,51,0.013,-0.051,0,0,0,0,1,0.2
11,46,0.011,-0.046,0,0,0,0,1,0.2
4,23,0.004,-0.023,0,0,0,0,1,0.2
0,11,0,-0.011,0,0,0,0,1,0.2
-2,6,-0.002,-0.006,0,0,0,0,1,0.2
-4,-1,-0.004,0.001,0,0,0,0,1,0.2
-6,-6,-0.006,0.006,0,0,0,0,1,0.2
-8,-11,-0.008,0.011,0,0,0,0,1,0.2
-8,-13,-0.008,0.013,0,0,0,0,1,0.2
-8,-15,-0.008,0.015,0,0,0,0,1,0.2
-9,-18,-0.009,0.018,0,0,0,0,1,0.2
-10,-20,-0.01,0.02,0,0,0,0,1,0.2
-11,-22,-0.011,0.022,0,0,0,0,1,0.2
-11,-25,-0.011,0.025,0,0,0,0,1,0.2
-13,-30,-0.013,0.03,0,0,0,0,1,0.2
-12,-29,-0.012,0.029,0,0,0,0,1,0.2
-11,-28,-0.011,0.028,0,0,0,0,1,0.2
-10,-28,-0.01,0.028,0,0,0,0,1,0.2
-9,-26,-0.009,0.026,0,0,0,0,1,0.2
-7,-22,-0.007,0.022,0,0,0,0,1,0.2
-6,-20,-0.006,0.02,0,0,0,0,1,0.2
-5,-19,-0.005,0.019,0,0,0,0,1,0.2
-4,-16,-0.004,0.016,0,0,0,0,1,0.2
-3,-14,-0.003,0.014,0,0,0,0,1,0.2
-2,-12,-0.002,0.012,0,0,0,0,1,0.2
-1,-9,-0.001,0.009,0,0,0,0,1,0.2
0,-8,0,0.008,0,0,0,0,1,0.2
1,-6,0.001,0.006,0,0,0,0,1,0.2
2,-3,0.002,0.003,0,0,0,0,1,0.2
3,-2,0.003,0.002,0,0,0,0,1,0.2
3,-1,0.003,0.001,0,0,0,0,1,0.2
3,1,0.003,-0.001,0,0,0,0,1,0.2
5,5,0.005,-0.005,0,0,0,0,1,0.2
6,7,0.006,-0.007,0,0,0,0,1,0.2
6,8,0.006,-0.008,0,0,0,0,1,0.2
6,10,0.006,-0.01,0,0,0,0,1,0.2
6,11,0.006,-0.011,0,0,0,0,1,0.2
6,11,0.006,-0.011,0,0,0,0,1,0.2
6,11,0.006,-0.011,0,0,0,0,1,0.2
5,10,0.005,-0.01,0,0,0,0,1,0.2
5,11,0.005,-0.011,0,0,0,0,1,0.2
5,10,0.005,-0.01,0,0,0,0,1,0.2
5,10,0.005,-0.01,0,0,0,0,1,0.2
4,9,0.004,-0.009,0,0,0,0,1,0.2
4,9,0.004,-0.009,0,0,0,0,1,0.2
3,8,0.003,-0.008,0,0,0,0,1,0.2
2,7,0.002,-0.007,0,0,0,0,1,0.2
1,6,0.001,-0.006,0,0,0,0,1,0.2
1,5,0.001,-0.005,0,0,0,0,1,0.2
0,4,0,-0.004,0,0,0,0,1,0.2
-1,3,-0.001,-0.003,0,0,0,0,1,0.2
-1,3,-0.001,-0.003,0,0,0,0,1,0.2
-3,-3,-0.003,0.003,0,0,0,0,1,0.2
-3,-3,-0.003,0.003,0,0,0,0,1,0.2
-3,-3,-0.003,0.003,0,0,0,0,1,0.2
-3,-3,-0.003,0.003,0,0,0,0,1,0.2
-3,-3,-0.003,0.003,0,0,0,0,1,0.2
