16850,59.3472,58.1092
16649,60.0637,58.1236
16753,59.6908,58.1352
16868,59.2839,58.1437
16751,59.6979,58.1549
16844,59.3683,58.1637
16655,60.042,58.1771
16876,59.2557,58.1848
16754,59.6872,58.1955
16747,59.7122,58.2061
16849,59.3507,58.2141
16736,59.7514,58.2247
16791,59.5557,58.2339
16731,59.7693,58.2444
16766,59.6445,58.2539
16879,59.2452,58.2606
16745,59.7193,58.2703
16756,59.6801,58.2797
16853,59.3366,58.2867
16775,59.6125,58.2954
16951,58.9936,58.3
16537,60.4705,58.3138
16786,59.5735,58.3219
16841,59.3789,58.3287
16750,59.7015,58.3374
16931,59.0633,58.342
16566,60.3646,58.3545
16902,59.1646,58.3596
16776,59.609,58.3673
16693,59.9053,58.3768
16840,59.3824,58.3829
16745,59.7193,58.391
16794,59.5451,58.398
16903,59.1611,58.4027
16588,60.2845,58.4138
16865,59.2944,58.419
16765,59.6481,58.4263
16750,59.7015,58.4338
16933,59.0563,58.4374
16701,59.8767,58.4457
16842,59.3754,58.4511
16652,60.0528,58.4602
16874,59.2628,58.4648
16934,59.0528,58.4682
16561,60.3828,58.4788
16843,59.3718,58.4839
16783,59.5841,58.49
16750,59.7015,58.4967
16942,59.0249,58.4996
16558,60.3938,58.5099
16882,59.2347,58.5138
16699,59.8838,58.5212
16792,59.5522,58.5268
16985,58.8755,58.5287
16649,60.0637,58.5368
16740,59.7372,58.5432
16754,59.6872,58.5492
16749,59.7051,58.5553
16882,59.2347,58.5588
16766,59.6445,58.5645
16725,59.7907,58.5708
16752,59.6944,58.5766
16826,59.4318,58.581
16861,59.3085,58.5847
16693,59.9053,58.5913
16750,59.7015,58.5969
16868,59.2839,58.6004
16751,59.6979,58.6059
17071,58.5789,58.6057
16425,60.8828,58.6167
16900,59.1716,58.6194
16729,59.7764,58.6251
16747,59.7122,58.6304
16853,59.3366,58.6338
16777,59.6054,58.6385
16852,59.3401,58.6419
16644,60.0817,58.6487
16743,59.7265,58.6538
17166,58.2547,58.6519
16460,60.7533,58.6615
16748,59.7086,58.6664
16753,59.6908,58.6712
16828,59.4248,58.6747
16860,59.312,58.6776
16682,59.9449,58.6834
16875,59.2593,58.686
16746,59.7158,58.6907
16771,59.6267,58.695
16717,59.8193,58.7
16892,59.1996,58.7023
16728,59.78,58.7071
16769,59.6338,58.7112
16746,59.7158,58.7157
16875,59.2593,58.7181
16769,59.6338,58.7221
16733,59.7621,58.7266
16749,59.7051,58.7309
16876,59.2557,58.7332
17283,57.8603,58.7293
16213,61.6789,58.7416
16745,59.7193,58.7457
16882,59.2347,58.7478
16746,59.7158,58.7519
16860,59.312,58.7543
16650,60.0601,58.7598
16869,59.2803,58.762
16746,59.7158,58.7659
16748,59.7086,58.7698
16834,59.4036,58.7725
16791,59.5557,58.7757
16756,59.6801,58.7794
16739,59.7407,58.7833
16761,59.6623,58.7869
16896,59.1856,58.7885
16742,59.73,58.7923
16731,59.7693,58.7962
16747,59.7122,58.7999
16874,59.2628,58.8018
16752,59.6944,58.8053
16748,59.7086,58.8089
16753,59.6908,58.8123
16879,59.2452,58.8141
16751,59.6979,58.8175
16741,59.7336,58.8211
16751,59.6979,58.8245
16885,59.2242,58.826
16747,59.7122,58.8294
16737,59.7479,58.8329
17154,58.2954,58.8308
16477,60.6907,58.8378
16749,59.7051,58.8411
16729,59.7764,58.8446
16896,59.1856,58.8459
16864,59.2979,58.8476
16645,60.0781,58.8521
16770,59.6303,58.855
16862,59.3049,58.8567
16769,59.6338,58.8596
16728,59.78,58.863
18385,54.3922,58.845
17716,56.4462,58.8357
14346,69.7058,58.8696
16661,60.0204,58.8738
16822,59.446,58.8758
16768,59.6374,58.8786
16802,59.5167,58.8809
16807,59.499,58.8831
16688,59.9233,58.8868
17020,58.7544,58.8863
16594,60.2627,58.8911
16758,59.673,58.8939
16736,59.7514,58.8969
16893,59.1961,58.8979
16846,59.3613,58.8995
16636,60.1106,58.9037
16787,59.5699,58.906
16840,59.3824,58.9077
16745,59.7193,58.9105
16861,59.3085,58.9118
16638,60.1034,58.9159
16890,59.2066,58.9169
16849,59.3507,58.9183
16636,60.1106,58.9223
16870,59.2768,58.9235
16713,59.8337,58.9266
16791,59.5557,58.9287
17000,58.8235,58.9283
16510,60.5694,58.9337
16910,59.1366,58.9343
16723,59.7979,58.9372
23274,42.9664,58.8643
13319,75.0807,58.9065
13813,72.3956,58.9429
16703,59.8695,58.9459
16748,59.7086,58.9484
16851,59.3437,58.9496
17123,58.401,58.9478
16499,60.6097,58.9531
16665,60.006,58.9565
16856,59.3261,58.9577
16748,59.7086,58.96
16707,59.8552,58.9629
16792,59.5522,58.9647
16882,59.2347,58.9656
16769,59.6338,58.9677
16759,59.6694,58.9699
16749,59.7051,58.9722
16849,59.3507,58.9734
16738,59.7443,58.9757
16750,59.7015,58.978
16732,59.7657,58.9804
16898,59.1786,58.981
16749,59.7051,58.9832
16763,59.6552,58.9853
16850,59.3472,58.9864
16772,59.6232,58.9883
16741,59.7336,58.9906
16746,59.7158,58.9928
16748,59.7086,58.9949
16874,59.2628,58.9957
16754,59.6872,58.9978
17242,57.9979,58.9947
16271,61.459,59.0019
16858,59.319,59.0028
16750,59.7015,59.0049
16749,59.7051,59.0069
16753,59.6908,59.0089
16887,59.2171,59.0096
17107,58.4556,59.0079
16460,60.7533,59.0129
16773,59.6196,59.0147
16784,59.5806,59.0163
16736,59.7514,59.0184
16730,59.7729,59.0206
16910,59.1366,59.0209
16692,59.9089,59.0235
16794,59.5451,59.0249
16829,59.4212,59.0261
16852,59.3401,59.027
16818,59.4601,59.0282
16629,60.1359,59.0313
16742,59.73,59.0333
16877,59.2522,59.0339
16753,59.6908,59.0357
16747,59.7122,59.0376
16754,59.6872,59.0394
16868,59.2839,59.0401
16749,59.7051,59.042
16750,59.7015,59.0438
16726,59.7872,59.0458
16899,59.1751,59.0462
17274,57.8905,59.0429
16250,61.5385,59.0495
16736,59.7514,59.0514
16864,59.2979,59.0521
16747,59.7122,59.0539
16860,59.312,59.0546
16604,60.2265,59.0577
16909,59.1401,59.0579
16749,59.7051,59.0597
16752,59.6944,59.0614
16817,59.4636,59.0624
16805,59.5061,59.0636
16858,59.319,59.0643
16646,60.0745,59.0669
16756,59.6801,59.0686
17336,57.6834,59.0648
16280,61.4251,59.0708
16750,59.7015,59.0725
16726,59.7872,59.0743
16895,59.1891,59.0746
16855,59.3296,59.0753
16608,60.2119,59.0782
16785,59.577,59.0795
16873,59.2663,59.08
16751,59.6979,59.0815
16885,59.2242,59.0819
16707,59.8552,59.0839
16785,59.577,59.0851
16729,59.7764,59.0869
16767,59.641,59.0883
16837,59.393,59.0891
16786,59.5735,59.0903
16755,59.6837,59.0918
16740,59.7372,59.0934
16881,59.2382,59.0938
16858,59.319,59.0943
16639,60.0998,59.0968
16754,59.6872,59.0983
16839,59.3859,59.099
16783,59.5841,59.1002
16839,59.3859,59.1009
16663,60.0132,59.1032
16877,59.2522,59.1035
16745,59.7193,59.105
16751,59.6979,59.1065
16863,59.3014,59.107
16718,59.8158,59.1087
16792,59.5522,59.1097
16778,59.6019,59.1109
16705,59.8623,59.1127
16876,59.2557,59.1131
16765,59.6481,59.1144
16757,59.6766,59.1157
16799,59.5274,59.1167
16828,59.4248,59.1174
16842,59.3754,59.118
16645,60.0781,59.1203
16787,59.5699,59.1214
16845,59.3648,59.122
16746,59.7158,59.1234
16817,59.4636,59.1242
16679,59.9556,59.1261
16888,59.2136,59.1263
16822,59.446,59.127
16664,60.0096,59.1291
16884,59.2277,59.1293
16742,59.73,59.1307
16749,59.7051,59.132
16858,59.319,59.1325
16765,59.6481,59.1337
16821,59.4495,59.1344
16677,59.9628,59.1363
16749,59.7051,59.1376
16926,59.0807,59.1374
16700,59.8802,59.1391
16852,59.3401,59.1396
16647,60.0709,59.1417
16876,59.2557,59.1419
16938,59.0388,59.1417
16562,60.3792,59.1445
16883,59.2312,59.1446
16741,59.7336,59.146
16750,59.7015,59.1472
16925,59.0842,59.1471
16571,60.3464,59.1497
16881,59.2382,59.1499
16746,59.7158,59.1511
16753,59.6908,59.1523
17012,58.782,59.1515
16619,60.1721,59.1537
16818,59.4601,59.1544
16670,59.988,59.1562
16750,59.7015,59.1574
17052,58.6441,59.1563
16569,60.3537,59.1588
16821,59.4495,59.1595
16682,59.9449,59.1612
16874,59.2628,59.1614
17059,58.6201,59.1602
16443,60.8162,59.1637
16876,59.2557,59.1639
16743,59.7265,59.1651
16751,59.6979,59.1662
17031,58.7165,59.1653
16468,60.7238,59.1685
16840,59.3824,59.169
16786,59.5735,59.1698
16754,59.6872,59.1709
17121,58.4078,59.1693
16495,60.6244,59.1723
16825,59.4354,59.1728
16675,59.97,59.1745
16874,59.2628,59.1747
17145,58.326,59.1729
16356,61.1396,59.1769
16745,59.7193,59.178
16876,59.2557,59.1782
16755,59.6837,59.1792
16843,59.3718,59.1796
16656,60.0384,59.1814
16843,59.3718,59.1818
16783,59.5841,59.1826
16758,59.673,59.1836
17198,58.1463,59.1814
16413,60.9273,59.1849
17015,58.7717,59.184
16488,60.6502,59.187
16764,59.6516,59.1879
16820,59.453,59.1885
16812,59.4813,59.1891
16768,59.6374,59.19
16722,59.8015,59.1912
16932,59.0598,59.1909
16682,59.9449,59.1924
16864,59.2979,59.1926
16898,59.1786,59.1926
16624,60.154,59.1945
16699,59.8838,59.1959
17020,58.7544,59.195
16591,60.2736,59.1971
16812,59.4813,59.1977
16771,59.6267,59.1985
16724,59.7943,59.1997
17457,57.2836,59.1958
16163,61.8697,59.2008
16909,59.1401,59.2007
16592,60.27,59.2028
16788,59.5664,59.2035
17371,57.5672,59.2002
16209,61.6941,59.2049
16807,59.499,59.2054
16703,59.8695,59.2067
16893,59.1961,59.2067
16956,58.9762,59.2062
16667,59.9988,59.2077
16721,59.805,59.2089
16792,59.5522,59.2095
16705,59.8623,59.2108
16986,58.872,59.2101
16666,60.0024,59.2116
16738,59.7443,59.2126
16772,59.6232,59.2134
16721,59.805,59.2145
17022,58.7475,59.2136
16597,60.2519,59.2156
16785,59.577,59.2162
16711,59.8408,59.2174
16887,59.2171,59.2174
16695,59.8982,59.2187
16807,59.499,59.2192
16819,59.4566,59.2197
16806,59.5026,59.2202
16767,59.641,59.221
16722,59.8015,59.222
16742,59.73,59.223
16876,59.2557,59.2231
16753,59.6908,59.2239
16750,59.7015,59.2248
17498,57.1494,59.2208
16084,62.1736,59.226
16783,59.5841,59.2267
16756,59.6801,59.2275
16745,59.7193,59.2284
17023,58.7441,59.2275
16607,60.2156,59.2293
16814,59.4742,59.2297
16690,59.9161,59.2309
16883,59.2312,59.2309
16693,59.9053,59.2322
16803,59.5132,59.2327
16844,59.3683,59.2329
16787,59.5699,59.2335
16788,59.5664,59.2341
16702,59.8731,59.2353
16742,59.73,59.2361
16888,59.2136,59.2361
16740,59.7372,59.237
16742,59.73,59.2379
16877,59.2522,59.2379
16740,59.7372,59.2388
16791,59.5557,59.2393
17087,58.524,59.238
16520,60.5327,59.2403
16734,59.7586,59.2412
16749,59.7051,59.242
16750,59.7015,59.2428
16957,58.9727,59.2423
16672,59.9808,59.2436
16850,59.3472,59.2438
16646,60.0745,59.2452
16880,59.2417,59.2452
16945,59.0145,59.2448
16545,60.4412,59.2468
16853,59.3366,59.247
16770,59.6303,59.2477
16753,59.6908,59.2484
16948,59.004,59.248
16536,60.4741,59.2501
16891,59.2031,59.25
16748,59.7086,59.2508
16749,59.7051,59.2516
17020,58.7544,59.2507
16604,60.2265,59.2523
16842,59.3754,59.2525
16655,60.042,59.2539
16808,59.4955,59.2543
16828,59.4248,59.2546
16785,59.577,59.2551
16705,59.8623,59.2561
16764,59.6516,59.2568
16889,59.2101,59.2567
16711,59.8408,59.2577
16794,59.5451,59.2582
16727,59.7836,59.259
16912,59.1296,59.2588
16706,59.8587,59.2598
16876,59.2557,59.2598
16618,60.1757,59.2613
16979,58.8963,59.2607
16627,60.1431,59.2621
16780,59.5948,59.2627
16991,58.8547,59.262
16646,60.0745,59.2633
16762,59.6588,59.264
16716,59.8229,59.2649
16924,59.0877,59.2646
16698,59.8874,59.2656
16763,59.6552,59.2662
16693,59.9053,59.2673
16933,59.0563,59.2669
16808,59.4955,59.2673
16691,59.9125,59.2683
16777,59.6054,59.2689
16836,59.3965,59.2691
16742,59.73,59.2698
16746,59.7158,59.2706
17079,58.5514,59.2694
16559,60.3901,59.2712
16847,59.3577,59.2713
16644,60.0817,59.2726
16762,59.6588,59.2732
17202,58.1328,59.2713
16405,60.957,59.2739
16800,59.5238,59.2743
16699,59.8838,59.2753
16935,59.0493,59.2749
16696,59.8946,59.2759
16761,59.6623,59.2765
16775,59.6125,59.277
16813,59.4778,59.2774
16805,59.5061,59.2777
16722,59.8015,59.2785
16785,59.577,59.279
16834,59.4036,59.2792
16879,59.2452,59.2791
16614,60.1902,59.2805
16800,59.5238,59.2809
16783,59.5841,59.2814
16802,59.5167,59.2818
16818,59.4601,59.282
16683,59.9413,59.2831
17033,58.7096,59.2821
16596,60.2555,59.2836
16734,59.7586,59.2844
16872,59.2698,59.2843
16748,59.7086,59.285
16948,59.004,59.2846
16551,60.4193,59.2863
16877,59.2522,59.2862
16710,59.8444,59.2871
16789,59.5628,59.2875
16873,59.2663,59.2874
16750,59.7015,59.2881
16748,59.7086,59.2887
16719,59.8122,59.2895
16780,59.5948,59.29
16883,59.2312,59.2899
16701,59.8767,59.2908
16793,59.5486,59.2911
16743,59.7265,59.2918
16878,59.2487,59.2917
16853,59.3366,59.2918
16646,60.0745,59.293
16752,59.6944,59.2936
16835,59.4001,59.2937
16789,59.5628,59.2941
16850,59.3472,59.2942
16651,60.0565,59.2953
16878,59.2487,59.2952
16861,59.3085,59.2953
16685,59.9341,59.2962
16710,59.8444,59.297
16921,59.0982,59.2967
16700,59.8802,59.2976
16786,59.5735,59.298
16709,59.848,59.2988
16989,58.8616,59.2981
16627,60.1431,59.2993
16775,59.6125,59.2998
16754,59.6872,59.3004
16852,59.3401,59.3004
16781,59.5912,59.3008
16728,59.78,59.3015
16814,59.4742,59.3018
16801,59.5203,59.3021
16804,59.5096,59.3024
16690,59.9161,59.3033
16763,59.6552,59.3038
16813,59.4778,59.304
16813,59.4778,59.3043
16815,59.4707,59.3045
16808,59.4955,59.3048
16764,59.6516,59.3053
16725,59.7907,59.306
16781,59.5912,59.3064
16841,59.3789,59.3065
16931,59.0633,59.3061
16570,60.35,59.3076
16790,59.5593,59.308
16926,59.0807,59.3076
16666,60.0024,59.3086
16794,59.5451,59.309
16703,59.8695,59.3097
16909,59.1401,59.3095
16709,59.848,59.3103
16752,59.6944,59.3108
16745,59.7193,59.3114
16872,59.2698,59.3113
16707,59.8552,59.3121
16792,59.5522,59.3124
16710,59.8444,59.3131
16913,59.1261,59.3129
16705,59.8623,59.3136
16796,59.538,59.314
17027,58.7303,59.3131
16596,60.2555,59.3144
16841,59.3789,59.3145
16658,60.0312,59.3155
16750,59.7015,59.316
17052,58.6441,59.3151
16576,60.3282,59.3165
16828,59.4248,59.3166
16651,60.0565,59.3176
16893,59.1961,59.3175
17057,58.627,59.3165
16439,60.831,59.3185
16851,59.3437,59.3186
16769,59.6338,59.319
16753,59.6908,59.3195
17093,58.5035,59.3184
16414,60.9236,59.3205
16884,59.2277,59.3204
16735,59.755,59.321
16749,59.7051,59.3215
17081,58.5446,59.3204
16542,60.4522,59.3219
16846,59.3613,59.3219
16654,60.0456,59.3229
16882,59.2347,59.3228
17127,58.3873,59.3215
16363,61.1135,59.3239
16813,59.4778,59.3241
16812,59.4813,59.3243
16750,59.7015,59.3248
17201,58.1362,59.3231
16297,61.361,59.3258
16875,59.2593,59.3257
16751,59.6979,59.3262
16708,59.8516,59.3269
16860,59.312,59.3269
16806,59.5026,59.3271
16941,59.0284,59.3267
16557,60.3974,59.3281
16752,59.6944,59.3286
17267,57.9139,59.3266
16359,61.1284,59.329
16894,59.1926,59.3288
16606,60.2192,59.3299
16885,59.2242,59.3298
16767,59.641,59.3302
16739,59.7407,59.3307
16794,59.5451,59.331
16830,59.4177,59.3311
16769,59.6338,59.3315
16719,59.8122,59.3321
16753,59.6908,59.3326
16862,59.3049,59.3326
16731,59.7693,59.3331
16778,59.6019,59.3335
17321,57.7334,59.3313
16274,61.4477,59.334
16760,59.6659,59.3344
16760,59.6659,59.3348
16710,59.8444,59.3355
16892,59.1996,59.3353
16774,59.6161,59.3357
16746,59.7158,59.3362
16877,59.2522,59.336
16753,59.6908,59.3365
16849,59.3507,59.3365
16643,60.0853,59.3375
16878,59.2487,59.3373
16745,59.7193,59.3378
16751,59.6979,59.3383
16817,59.4636,59.3384
16808,59.4955,59.3386
16751,59.6979,59.3391
16756,59.6801,59.3395
16740,59.7372,59.34
16886,59.2207,59.3399
16697,59.891,59.3406
16792,59.5522,59.3408
16703,59.8695,59.3415
16923,59.0912,59.3412
17011,58.7855,59.3405
16499,60.6097,59.342
16780,59.5948,59.3423
16839,59.3859,59.3424
16875,59.2593,59.3423
17464,57.2607,59.3396
15919,62.818,59.3437
16910,59.1366,59.3434
16726,59.7872,59.344
16760,59.6659,59.3444
16728,59.78,59.3449
16901,59.1681,59.3447
16717,59.8193,59.3453
16936,59.0458,59.3449
16561,60.3828,59.3462
16954,58.9831,59.3457
16633,60.1214,59.3467
16811,59.4849,59.3468
16806,59.5026,59.347
16805,59.5061,59.3472
16807,59.499,59.3474
16691,59.9125,59.3481
16794,59.5451,59.3483
16826,59.4318,59.3484
16741,59.7336,59.3489
17322,57.7301,59.3469
16306,61.3271,59.3492
16774,59.6161,59.3495
16820,59.453,59.3496
16708,59.8516,59.3502
16829,59.4212,59.3503
16782,59.5877,59.3506
16715,59.8265,59.3512
17033,58.7096,59.3504
16587,60.2882,59.3515
16818,59.4601,59.3516
16636,60.1106,59.3525
16805,59.5061,59.3527
16908,59.1436,59.3525
16719,59.8122,59.353
16764,59.6516,59.3533
16725,59.7907,59.3539
16926,59.0807,59.3535
17001,58.8201,59.3529
16477,60.6907,59.3544
16712,59.8372,59.355
16883,59.2312,59.3549
16731,59.7693,59.3554
16784,59.5806,59.3556
16766,59.6445,59.356
16843,59.3718,59.356
16741,59.7336,59.3564
16746,59.7158,59.3568
17159,58.2785,59.3555
16467,60.7275,59.3571
17074,58.5686,59.3562
16594,60.2627,59.3572
16598,60.2482,59.3583
17093,58.5035,59.3572
16529,60.4997,59.3586
16765,59.6481,59.3589
16731,59.7693,59.3594
16906,59.1506,59.3591
16948,59.004,59.3587
16522,60.5254,59.36
16911,59.1331,59.3598
16697,59.891,59.3604
16753,59.6908,59.3608
17098,58.4864,59.3597
16526,60.5107,59.361
16857,59.3225,59.361
16640,60.0962,59.3618
16752,59.6944,59.3622
17096,58.4932,59.3612
16524,60.518,59.3625
16861,59.3085,59.3624
16595,60.2591,59.3634
16917,59.1121,59.3631
17134,58.3635,59.362
16367,61.0986,59.3639
16734,59.7586,59.3644
16888,59.2136,59.3642
16752,59.6944,59.3646
16843,59.3718,59.3646
16679,59.9556,59.3652
16876,59.2557,59.3651
16726,59.7872,59.3656
16757,59.6766,59.3659
17201,58.1362,59.3645
16416,60.9162,59.3662
16828,59.4248,59.3663
16668,59.9952,59.367
16751,59.6979,59.3674
17210,58.1058,59.3659
16412,60.931,59.3676
16815,59.4707,59.3677
16645,60.0781,59.3685
16895,59.1891,59.3683
16912,59.1296,59.368
16605,60.2228,59.369
16760,59.6659,59.3693
16866,59.2909,59.3692
16747,59.7122,59.3696
16850,59.3472,59.3696
16661,60.0204,59.3703
16865,59.2944,59.3702
16704,59.8659,59.3707
16755,59.6837,59.3711
16853,59.3366,59.371
16816,59.4672,59.3711
16745,59.7193,59.3715
16707,59.8552,59.3721
16918,59.1086,59.3718
16845,59.3648,59.3718
16657,60.0348,59.3725
16753,59.6908,59.3728
16829,59.4212,59.3729
16797,59.5344,59.3731
16817,59.4636,59.3732
16677,59.9628,59.3738
16872,59.2698,59.3737
16749,59.7051,59.374
16747,59.7122,59.3744
16849,59.3507,59.3744
16840,59.3824,59.3744
16692,59.9089,59.3749
16835,59.4001,59.375
16665,60.006,59.3757
16891,59.2031,59.3755
16774,59.6161,59.3757
16715,59.8265,59.3762
16772,59.6232,59.3765
16852,59.3401,59.3764
17570,56.9152,59.3737
15922,62.8062,59.3772
16794,59.5451,59.3773
16811,59.4849,59.3775
16782,59.5877,59.3777
16810,59.4884,59.3778
16687,59.9269,59.3784
16891,59.2031,59.3782
16729,59.7764,59.3786
16778,59.6019,59.3788
16722,59.8015,59.3793
16912,59.1296,59.379
16706,59.8587,59.3795
16760,59.6659,59.3798
16781,59.5912,59.38
17761,56.3031,59.3766
15865,63.0318,59.3803
16721,59.805,59.3807
16771,59.6267,59.381
16844,59.3683,59.3809
16865,59.2944,59.3808
16627,60.1431,59.3816
16942,59.0249,59.3813
16821,59.4495,59.3813
16628,60.1395,59.3821
16785,59.577,59.3823
16837,59.393,59.3823
16816,59.4672,59.3824
16675,59.97,59.383
16811,59.4849,59.3831
16808,59.4955,59.3832
16760,59.6659,59.3835
16702,59.8731,59.384
16806,59.5026,59.3842
16934,59.0528,59.3838
16686,59.9305,59.3844
17250,57.971,59.3829
16240,61.5764,59.3851
16870,59.2768,59.385
16745,59.7193,59.3853
17018,58.7613,59.3847
16486,60.6575,59.3859
16927,59.0772,59.3856
16995,58.8408,59.385
16471,60.7128,59.3864
17029,58.7234,59.3857
16597,60.2519,59.3866
16786,59.5735,59.3868
16700,59.8802,59.3873
16907,59.1471,59.387
17134,58.3635,59.3859
16343,61.1883,59.3877
16719,59.8122,59.3882
17091,58.5103,59.3873
16696,59.8946,59.3878
16609,60.2083,59.3886
16778,59.6019,59.3888
16712,59.8372,59.3892
16882,59.2347,59.3891
16740,59.7372,59.3894
16905,59.1541,59.3892
16589,60.2809,59.3901
16875,59.2593,59.3899
17071,58.5789,59.3891
16427,60.8754,59.3906
16867,59.2874,59.3905
16759,59.6694,59.3907
16752,59.6944,59.3911
17140,58.3431,59.39
16528,60.5034,59.3911
16699,59.8838,59.3916
16767,59.641,59.3918
16723,59.7979,59.3922
16933,59.0563,59.3919
16785,59.577,59.3921
16685,59.9341,59.3926
16734,59.7586,59.393
16873,59.2663,59.3928
16707,59.8552,59.3933
16792,59.5522,59.3934
16892,59.1996,59.3932
16733,59.7621,59.3936
16755,59.6837,59.3939
17144,58.3294,59.3928
16354,61.1471,59.3945
16869,59.2803,59.3944
16751,59.6979,59.3947
16749,59.7051,59.395
16853,59.3366,59.3949
16805,59.5061,59.395
16891,59.2031,59.3948
16577,60.3245,59.3957
16753,59.6908,59.396
17253,57.9609,59.3946
16365,61.106,59.3962
16814,59.4742,59.3963
16643,60.0853,59.397
16916,59.1156,59.3967
16881,59.2382,59.3965
16612,60.1974,59.3973
16731,59.7693,59.3976
16856,59.3261,59.3976
16793,59.5486,59.3977
17285,57.8536,59.3962
16219,61.6561,59.3983
16850,59.3472,59.3982
16773,59.6196,59.3984
16746,59.7158,59.3988
16878,59.2487,59.3986
16775,59.6125,59.3988
16724,59.7943,59.3992
16744,59.7229,59.3995
16878,59.2487,59.3993
17316,57.7501,59.3977
16189,61.7703,59.3999
16739,59.7407,59.4002
16875,59.2593,59.4001
16749,59.7051,59.4004
16835,59.4001,59.4004
16663,60.0132,59.4009
16878,59.2487,59.4008
16726,59.7872,59.4012
16772,59.6232,59.4014
16850,59.3472,59.4013
16787,59.5699,59.4015
16739,59.7407,59.4018
16728,59.78,59.4022
16768,59.6374,59.4024
16896,59.1856,59.4022
16734,59.7586,59.4025
16749,59.7051,59.4028
16752,59.6944,59.4031
16871,59.2733,59.4029
16843,59.3718,59.4029
16657,60.0348,59.4035
16748,59.7086,59.4038
16849,59.3507,59.4037
16774,59.6161,59.4039
16856,59.3261,59.4039
16647,60.0709,59.4045
16981,58.8893,59.404
16601,60.2373,59.4048
16810,59.4884,59.4048
16807,59.499,59.4049
16815,59.4707,59.405
16771,59.6267,59.4052
16722,59.8015,59.4056
16791,59.5557,59.4057
16829,59.4212,59.4057
16813,59.4778,59.4058
16689,59.9197,59.4062
16880,59.2417,59.4061
16760,59.6659,59.4063
16741,59.7336,59.4066
16781,59.5912,59.4068
16889,59.2101,59.4066
16964,58.9484,59.4062
16487,60.6538,59.4073
16851,59.3437,59.4073
16759,59.6694,59.4075
16769,59.6338,59.4077
16832,59.4106,59.4077
16651,60.0565,59.4083
16872,59.2698,59.4082
